id,domain,portal_system,portal_subdomain,confidence,detection_method,validated,validation_website,error,timestamp,created_at,updated_at
1083,rentholycity.com,rentvine,rentholycity.rentvine.com,high,homepage_fetch,0,,,2026-02-02T01:00:13.731990,2026-02-25 06:54:01,2026-02-25 06:54:01
1084,thespacecompany.com,rentvine,thespacecompany.rentvine.com,high,homepage_fetch,0,,,2026-02-02T01:00:22.736697,2026-02-25 06:54:01,2026-02-25 06:54:01
1085,traddmanagement.com,appfolio,traddmanagement.appfolio.com,high,homepage_fetch,1,http://www.traddmanagement.com,,2026-02-02T01:01:31.316390,2026-02-25 06:54:01,2026-02-25 06:54:01
1086,semperfimanagement.com,appfolio,semperfi.appfolio.com,high,subdomain_probe,1,http://www.semperfimanagement.com,,2026-02-02T01:02:01.127212,2026-02-25 06:54:01,2026-02-25 06:54:01
1087,stayandplaymyrtlebeach.com,appfolio,stayandplaymb.appfolio.com,high,homepage_fetch,1,http://riesa@stayandplaymyrtlebeach.com,,2026-02-02T01:02:45.548759,2026-02-25 06:54:01,2026-02-25 06:54:01
1088,shook-tarlton.com,rentmanager,strpm.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-02T01:02:46.751569,2026-02-25 06:54:01,2026-02-25 06:54:01
1089,scarlettproperties.com,appfolio,scarlettproperties.appfolio.com,high,secondary_page:/tenants/,1,http://www.scarlettproperties.com,,2026-02-02T01:02:51.507313,2026-02-25 06:54:01,2026-02-25 06:54:01
1091,thinkalpine.com,appfolio,alpinepropmgmt.appfolio.com,high,homepage_fetch,1,http://thinkalpine.com,,2026-02-02T01:03:23.959328,2026-02-25 06:54:01,2026-02-25 06:54:01
1093,whpmtn.com,appfolio,musiccity.appfolio.com,high,homepage_fetch,1,https://whpmtn.com,,2026-02-02T01:03:28.833482,2026-02-25 06:54:01,2026-02-25 06:54:01
1095,pmimiddletn.com,rentvine,pmimiddletn.rentvine.com,high,homepage_fetch,0,,,2026-02-02T01:03:33.156680,2026-02-25 06:54:01,2026-02-25 06:54:01
1096,taylorandassociatesrealty.com,rentmanager,taylorar.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-02T01:03:35.145802,2026-02-25 06:54:01,2026-02-25 06:54:01
1098,securetnrentals.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:03:39.330203,2026-02-25 06:54:01,2026-02-25 06:54:01
1099,tennesseemanager.com,buildium,rent-my-home.managebuilding.com,high,link_redirect:followed_link:renter? start here..,0,,,2026-02-02T01:03:41.344396,2026-02-25 06:54:01,2026-02-25 06:54:01
1100,wiselivingonline.com,appfolio,wiseproperties.appfolio.com,high,homepage_fetch,1,http://www.wiselivingonline.com,,2026-02-02T01:05:09.056825,2026-02-25 06:54:01,2026-02-25 06:54:01
1101,rpmrentalsolutions.com,appfolio,rpmtn007.appfolio.com,high,secondary_page:/tenants/,1,http://www.rpmrentalsolutions.com,,2026-02-02T01:05:19.290556,2026-02-25 06:54:01,2026-02-25 06:54:01
1102,udctn.com,yardi,udcapartments.rentcafe.com,high,homepage_fetch,0,,,2026-02-02T01:05:27.644828,2026-02-25 06:54:01,2026-02-25 06:54:01
1103,tclewisproperties.com,propertyboss,portal.propertyboss.net,high,homepage_fetch,0,,,2026-02-02T01:05:30.267157,2026-02-25 06:54:01,2026-02-25 06:54:01
1104,terraresidential.com,rentvine,terraresidential.rentvine.com,high,homepage_fetch,0,,,2026-02-02T01:05:32.705392,2026-02-25 06:54:01,2026-02-25 06:54:01
1105,stressfreepropertysolutions.com,rentmanager,crcprop.owa.rentmanager.com,high,homepage_fetch,0,,,2026-02-02T01:05:33.763577,2026-02-25 06:54:01,2026-02-25 06:54:01
1106,spectrumam.com,cincwebaxis,spectrum.cincwebaxis.com,high,homepage_fetch,0,,,2026-02-02T01:05:35.310775,2026-02-25 06:54:01,2026-02-25 06:54:01
1107,rpmaffiliates.com,appfolio,rpmtx053.appfolio.com,high,secondary_page:/tenants/,1,http://www.rpmaffiliates.com,,2026-02-02T01:05:31.713187,2026-02-25 06:54:01,2026-02-25 06:54:01
1108,precisionrealty.com,appfolio,precisionmain.appfolio.com,high,homepage_fetch,1,http://www.precisionrealty.com,,2026-02-02T01:05:38.426225,2026-02-25 06:54:01,2026-02-25 06:54:01
1109,wickmullins.com,buildium,signin.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:05:40.598801,2026-02-25 06:54:01,2026-02-25 06:54:01
1110,prestigerpm.com,appfolio,rpmtx033.appfolio.com,high,secondary_page:/tenants/,1,http://www.prestigerpm.com,,2026-02-02T01:05:44.642318,2026-02-25 06:54:01,2026-02-25 06:54:01
1111,rpmheritage.com,appfolio,rpmtx035.appfolio.com,low,secondary_page:/tenants/,0,,,2026-02-02T01:06:14.463011,2026-02-25 06:54:01,2026-02-25 06:54:01
1112,themanagementpros.com,appfolio,advantageassetmgmt.appfolio.com,high,homepage_fetch,1,http://www.themanagementpros.com,,2026-02-02T01:06:20.661578,2026-02-25 06:54:01,2026-02-25 06:54:01
1114,werenthomes.us,appfolio,werenthomeselpaso.appfolio.com,low,homepage_fetch,0,,,2026-02-02T01:07:48.071116,2026-02-25 06:54:01,2026-02-25 06:54:01
1115,rpmicon.com,appfolio,rpmtx071.appfolio.com,high,secondary_page:/tenants/,1,http://www.rpmicon.com,,2026-02-02T01:08:30.021984,2026-02-25 06:54:01,2026-02-25 06:54:01
1116,properhoamanage.com,appfolio,properhoamgmt.appfolio.com,high,homepage_fetch,1,http://properhoamanage.com,,2026-02-02T01:11:55.465407,2026-02-25 06:54:01,2026-02-25 06:54:01
1120,platrealty.com,appfolio,plat.appfolio.com,high,homepage_fetch,1,http://www.platrealty.com,,2026-02-02T01:12:47.084763,2026-02-25 06:54:01,2026-02-25 06:54:01
1121,theharloweapts.com,realpage,9194155.onlineleasing.realpage.com,high,homepage_fetch,0,,,2026-02-02T01:12:50.431442,2026-02-25 06:54:01,2026-02-25 06:54:01
1122,tmgprop.com,appfolio,mardia.appfolio.com,high,homepage_fetch,1,http://www.tmgprop.com,,2026-02-02T01:12:52.603289,2026-02-25 06:54:01,2026-02-25 06:54:01
1123,rpmlegend.com,appfolio,rpmtx039.appfolio.com,high,secondary_page:/tenants/,1,http://www.rpmlegend.com,,2026-02-02T01:12:59.037503,2026-02-25 06:54:01,2026-02-25 06:54:01
1124,teixeirapm.com,appfolio,teixeirapm.appfolio.com,high,homepage_fetch,1,http://www.teixeirapm.com,,2026-02-02T01:13:04.565750,2026-02-25 06:54:01,2026-02-25 06:54:01
1125,rpmmidtown.com,appfolio,RPMTX061.appfolio.com,low,secondary_page:/tenants/,0,,,2026-02-02T01:13:33.513194,2026-02-25 06:54:01,2026-02-25 06:54:01
1126,rpmengage.com,appfolio,rpmtx059.appfolio.com,high,homepage_fetch,1,http://www.rpmengage.com,,2026-02-02T01:13:39.006466,2026-02-25 06:54:01,2026-02-25 06:54:01
1128,pyramiscompany.com,appfolio,pyramis.appfolio.com,high,homepage_fetch,1,http://pyramiscompany.com,,2026-02-02T01:13:44.085871,2026-02-25 06:54:01,2026-02-25 06:54:01
1129,trustpm.com,appfolio,erapropertymanagement.appfolio.com,low,homepage_fetch,0,,,2026-02-02T01:13:47.769231,2026-02-25 06:54:01,2026-02-25 06:54:01
1130,propertynb.com,appfolio,propertypro.appfolio.com,high,homepage_fetch,1,http://www.propertynb.com,,2026-02-02T01:14:19.022931,2026-02-25 06:54:01,2026-02-25 06:54:01
1131,roseresidentials.com,appfolio,roseresidential.appfolio.com,high,homepage_fetch,1,http://www.roseresidentials.com,,2026-02-02T01:14:22.986396,2026-02-25 06:54:01,2026-02-25 06:54:01
1132,vintageoakstexas.com,cincwebaxis,tnc.cincwebaxis.com,high,link_redirect:followed_link:owners website login,0,,,2026-02-02T01:13:52.236682,2026-02-25 06:54:01,2026-02-25 06:54:01
1133,windroserealty.com,appfolio,windroserealty.appfolio.com,high,subdomain_probe,1,http://www.windroserealty.com,,2026-02-02T01:13:58.400038,2026-02-25 06:54:01,2026-02-25 06:54:01
1134,spm-roi.com,appfolio,strategicpropertymgmt.appfolio.com,high,secondary_page:/apply/,1,http://www.spm-roi.com,,2026-02-02T01:14:21.124070,2026-02-25 06:54:01,2026-02-25 06:54:01
1135,ststreet.com,appfolio,statestreetpm.appfolio.com,high,homepage_fetch,1,http://www.ststreet.com,,2026-02-02T01:14:53.328297,2026-02-25 06:54:01,2026-02-25 06:54:01
1136,rpmlonestar.com,appfolio,rpmtx019.appfolio.com,high,secondary_page:/tenants/,1,http://www.rpmlonestar.com,,2026-02-02T01:14:51.194049,2026-02-25 06:54:01,2026-02-25 06:54:01
1137,rentalsuccess.com,appfolio,rentalsuccess.appfolio.com,high,homepage_fetch,1,http://rentalsuccess.com,,2026-02-02T01:14:56.751319,2026-02-25 06:54:01,2026-02-25 06:54:01
1140,rentthefort.com,appfolio,colegroup.appfolio.com,low,homepage_fetch,0,,,2026-02-02T01:16:37.921347,2026-02-25 06:54:01,2026-02-25 06:54:01
1141,relypm.com,appfolio,relypm.appfolio.com,medium,subdomain_probe,0,,,2026-02-02T01:15:52.879049,2026-02-25 06:54:01,2026-02-25 06:54:01
1142,txlec.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:16:44.957955,2026-02-25 06:54:01,2026-02-25 06:54:01
1144,realpmservices.com,appfolio,rpmtx025.appfolio.com,high,secondary_page:/tenants/,1,http://www.realpmservices.com,,2026-02-02T01:16:51.332099,2026-02-25 06:54:01,2026-02-25 06:54:01
1146,trueassetpm.com,appfolio,trueassetpm.appfolio.com,high,secondary_page:/tenants/,1,http://www.trueassetpm.com,,2026-02-02T01:16:59.013960,2026-02-25 06:54:01,2026-02-25 06:54:01
1148,tbretexas.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-02T01:18:01.627165,2026-02-25 06:54:01,2026-02-25 06:54:01
1149,shamrockmgt.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:18:05.238037,2026-02-25 06:54:01,2026-02-25 06:54:01
1150,trilijigroup.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:18:56.646530,2026-02-25 06:54:01,2026-02-25 06:54:01
1151,woodmeade.com,yardi,resource.rentcafe.com,high,playwright_homepage,0,,,2026-02-02T01:17:53.782278,2026-02-25 06:54:01,2026-02-25 06:54:01
1152,tlrproperty.com,buildium,tlrsolutionsllc.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:19:34.080996,2026-02-25 06:54:01,2026-02-25 06:54:01
1153,rentalmanagementgroup.net,appfolio,rentalmgmtgroupllc.appfolio.com,high,homepage_fetch,1,http://www.rentalmanagementgroup.net,,2026-02-02T01:19:39.704713,2026-02-25 06:54:01,2026-02-25 06:54:01
1155,redapplerealtors.net,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:20:29.810059,2026-02-25 06:54:01,2026-02-25 06:54:01
1156,texaspm.com,appfolio,texasmgmtandleasing.appfolio.com,high,homepage_fetch,1,http://www.texaspm.com,,2026-02-02T01:20:44.104785,2026-02-25 06:54:01,2026-02-25 06:54:01
1157,premieremanagement.com,rentmanager,pm2.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-02T01:20:46.156095,2026-02-25 06:54:01,2026-02-25 06:54:01
1158,talentrpm.com,appfolio,rpmtx032.appfolio.com,high,secondary_page:/tenants/,1,http://talentrpm.com,,2026-02-02T01:21:34.888185,2026-02-25 06:54:01,2026-02-25 06:54:01
1159,wrchomes.com,appfolio,wrightpropertyservices.appfolio.com,high,homepage_fetch,1,http://www.wrchomes.com,,2026-02-02T01:22:06.813347,2026-02-25 06:54:01,2026-02-25 06:54:01
1160,safeguardproperty.com,appfolio,safeguard.appfolio.com,high,homepage_fetch,1,http://www.safeguardproperty.com,,2026-02-02T01:22:38.327320,2026-02-25 06:54:01,2026-02-25 06:54:01
1161,rentmanagementutah.com,appfolio,demowebsitessales.appfolio.com,low,homepage_fetch,0,,,2026-02-02T01:22:56.920871,2026-02-25 06:54:01,2026-02-25 06:54:01
1162,spectrumpropertymanagement.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-02T01:23:01.409853,2026-02-25 06:54:01,2026-02-25 06:54:01
1165,wheelermanagement.com,appfolio,wheelermanagement.appfolio.com,high,homepage_fetch,1,http://www.wheelermanagement.com,,2026-02-02T01:23:14.061674,2026-02-25 06:54:01,2026-02-25 06:54:01
1166,utahmanagement.com,appfolio,,high,secondary_page:/client-portal,0,,,2026-02-02T01:23:13.338554,2026-02-25 06:54:01,2026-02-25 06:54:01
1167,primetimemgt.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:24:15.388762,2026-02-25 06:54:01,2026-02-25 06:54:01
1168,rentalsbyhorizon.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:24:19.917363,2026-02-25 06:54:01,2026-02-25 06:54:01
1170,presidiopm.com,buildium,a2zrepm.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:25:09.908439,2026-02-25 06:54:01,2026-02-25 06:54:01
1171,remsinc.com,appfolio,remsinc.appfolio.com,medium,subdomain_probe,0,,,2026-02-02T01:24:23.888443,2026-02-25 06:54:01,2026-02-25 06:54:01
1172,pioneerwestrealty.com,rentvine,pioneerwestrealty.rentvine.com,high,homepage_fetch,0,,,2026-02-02T01:25:39.086410,2026-02-25 06:54:01,2026-02-25 06:54:01
1173,realexperience.pro,appfolio,pmrentworks.appfolio.com,low,homepage_fetch,0,,,2026-02-02T01:26:43.708208,2026-02-25 06:54:01,2026-02-25 06:54:01
1174,walterspm.com,rentvine,pmistgeorge.rentvine.com,high,homepage_fetch,0,,,2026-02-02T01:26:45.732593,2026-02-25 06:54:01,2026-02-25 06:54:01
1176,themanagementgroups.com,appfolio,themanagementgroups.appfolio.com,low,secondary_page:/contact/,0,,,2026-02-02T01:26:38.427527,2026-02-25 06:54:01,2026-02-25 06:54:01
1177,rpmsterling.com,appfolio,rpmvt001.appfolio.com,high,secondary_page:/tenants/,1,http://www.rpmsterling.com,,2026-02-02T01:26:55.792665,2026-02-25 06:54:01,2026-02-25 06:54:01
1178,rentgrandin.com,buildium,rentgrandin.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:27:00.656826,2026-02-25 06:54:01,2026-02-25 06:54:01
1179,waldvogelcommercial.com,appfolio,waldvogelcommercial.appfolio.com,high,homepage_fetch,1,http://www.waldvogelcommercial.com,,2026-02-02T01:27:01.711776,2026-02-25 06:54:01,2026-02-25 06:54:01
1180,richmondpropertymanagementrpg.com,appfolio,relevatepg.appfolio.com,high,homepage_fetch,1,http://richmondpropertymanagementrpg.com,,2026-02-02T01:27:03.639647,2026-02-25 06:54:01,2026-02-25 06:54:01
1183,shedoesitall.net,appfolio,desirablemanagement.appfolio.com,high,homepage_fetch,1,http://www.shedoesitall.net,,2026-02-02T01:29:00.368042,2026-02-25 06:54:01,2026-02-25 06:54:01
1184,rentalhomesusa.com,appfolio,rentalhomesusa.appfolio.com,high,homepage_fetch,1,http://www.rentalhomesusa.com,,2026-02-02T01:29:02.413535,2026-02-25 06:54:01,2026-02-25 06:54:01
1185,rpmtidal.com,appfolio,RPMva012.appfolio.com,high,secondary_page:/tenants/,1,http://rpmtidal.com,,2026-02-02T01:29:35.997545,2026-02-25 06:54:01,2026-02-25 06:54:01
1186,primepropertymanagement.com,appfolio,primepropertypm.appfolio.com,medium,subdomain_probe,0,,,2026-02-02T01:23:41.747638,2026-02-25 06:54:01,2026-02-25 06:54:01
1187,priority1p.com,buildium,priority1prop.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:31:21.351442,2026-02-25 06:54:01,2026-02-25 06:54:01
1188,rpmvapeninsula.com,appfolio,rpmva009.appfolio.com,high,secondary_page:/tenants/,1,http://www.rpmvapeninsula.com,,2026-02-02T01:31:23.080975,2026-02-25 06:54:01,2026-02-25 06:54:01
1189,rpmeclipse.com,appfolio,rpmwa011.appfolio.com,high,secondary_page:/tenants/,1,http://www.rpmeclipse.com,,2026-02-02T01:31:28.728010,2026-02-25 06:54:01,2026-02-25 06:54:01
1190,quorumrealestate.com,appfolio,quorumrealestate.appfolio.com,high,homepage_fetch,1,http://www.quorumrealestate.com,,2026-02-02T01:31:33.914433,2026-02-25 06:54:01,2026-02-25 06:54:01
1192,wpmsouth.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:32:21.762237,2026-02-25 06:54:01,2026-02-25 06:54:01
1193,seattlespropertymanagement.com,appfolio,bronsongroup.appfolio.com,high,homepage_fetch,1,http://www.seattlespropertymanagement.com,,2026-02-02T01:32:20.939423,2026-02-25 06:54:01,2026-02-25 06:54:01
1194,rentonpropertymanagementinc.com,rentvine,pmipugetsound.rentvine.com,high,homepage_fetch,0,,,2026-02-02T01:32:22.690955,2026-02-25 06:54:01,2026-02-25 06:54:01
1195,seattlerentalmanagement.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:32:23.237702,2026-02-25 06:54:01,2026-02-25 06:54:01
1196,sagareus.com,buildium,sagareus.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:33:06.064510,2026-02-25 06:54:01,2026-02-25 06:54:01
1197,tsquareproperties.net,appfolio,tsquare.appfolio.com,medium,subdomain_probe,0,,,2026-02-02T01:32:24.305757,2026-02-25 06:54:01,2026-02-25 06:54:01
1200,wpmnorthwest.com,appfolio,wpmnorthwest.appfolio.com,low,homepage_fetch,0,,,2026-02-02T01:33:25.263619,2026-02-25 06:54:01,2026-02-25 06:54:01
1201,teamnwpm.com,appfolio,capitalproperties.appfolio.com,high,homepage_fetch,1,http://www.teamnwpm.com,,2026-02-02T01:33:32.595218,2026-02-25 06:54:01,2026-02-25 06:54:01
1202,remaxcountryrentals.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:33:36.442911,2026-02-25 06:54:01,2026-02-25 06:54:01
1203,windermereolypm.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:33:37.488563,2026-02-25 06:54:01,2026-02-25 06:54:01
1204,rantsgroup.com,appfolio,rantsgroup.appfolio.com,high,homepage_fetch,1,http://www.rantsgroup.com,,2026-02-02T01:33:36.489289,2026-02-25 06:54:01,2026-02-25 06:54:01
1205,simplyhomerealty.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-02T01:33:38.302537,2026-02-25 06:54:01,2026-02-25 06:54:01
1206,realtydupont.com,appfolio,dupontrealty.appfolio.com,high,homepage_fetch,1,http://www.realtydupont.com,,2026-02-02T01:33:39.438143,2026-02-25 06:54:01,2026-02-25 06:54:01
1208,tecton.com,appfolio,tecton.appfolio.com,medium,subdomain_probe,0,,,2026-02-02T01:33:42.081846,2026-02-25 06:54:01,2026-02-25 06:54:01
1209,rcschwartz.com,appfolio,rcschwartz.appfolio.com,high,homepage_fetch,1,http://www.rcschwartz.com,,2026-02-02T01:34:29.254612,2026-02-25 06:54:01,2026-02-25 06:54:01
1210,youronecall.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:34:32.285132,2026-02-25 06:54:01,2026-02-25 06:54:01
1212,visitdci.com,buildium,dcipropertymanagement.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:34:40.865118,2026-02-25 06:54:01,2026-02-25 06:54:01
1213,rpmteyata.com,appfolio,rpmwa016.appfolio.com,high,secondary_page:/tenants/,1,http://www.rpmteyata.com,,2026-02-02T01:34:44.572686,2026-02-25 06:54:01,2026-02-25 06:54:01
1215,themadisonliving.com,yardi,resource.rentcafe.com,high,playwright_homepage,0,,,2026-02-02T01:33:38.869422,2026-02-25 06:54:01,2026-02-25 06:54:01
1216,rivercitymanagement.com,appfolio,rivercity.appfolio.com,medium,subdomain_probe,0,,,2026-02-02T01:34:27.214761,2026-02-25 06:54:01,2026-02-25 06:54:01
1217,residentialrenters.com,buildium,safehouse.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:35:34.309358,2026-02-25 06:54:01,2026-02-25 06:54:01
1218,westvirginiapropertymanagement.com,rentmanager,firstprop.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-02T01:35:30.457294,2026-02-25 06:54:01,2026-02-25 06:54:01
1219,zolperproperties.com,appfolio,zolpermgmt.appfolio.com,high,homepage_fetch,1,http://zolperproperties.com,,2026-02-02T01:35:38.986904,2026-02-25 06:54:01,2026-02-25 06:54:01
1220,worldpropertymgmt.com,buildium,worldpm.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:35:41.664081,2026-02-25 06:54:01,2026-02-25 06:54:01
1221,thewillsagency.com,appfolio,frontporch.appfolio.com,high,homepage_fetch,1,http://www.thewillsagency.com,,2026-02-02T01:36:22.358496,2026-02-25 06:54:01,2026-02-25 06:54:01
1222,ripplerents.com,buildium,ripplemanagement.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:36:29.884936,2026-02-25 06:54:01,2026-02-25 06:54:01
1223,toplevelpropertymanagement.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:36:31.889577,2026-02-25 06:54:01,2026-02-25 06:54:01
1224,primeurbanproperties.com,rentmanager,pup.twa.rentmanager.com,high,secondary_page:/tenants/,0,,,2026-02-02T01:36:33.118284,2026-02-25 06:54:01,2026-02-25 06:54:01
1226,rentmsm.com,appfolio,mainstmgmt.appfolio.com,high,homepage_fetch,1,http://rentmsm.com,,2026-02-02T01:37:21.142949,2026-02-25 06:54:01,2026-02-25 06:54:01
1227,rentwithfox.com,appfolio,,high,homepage_fetch,0,,,2026-02-02T01:37:29.666870,2026-02-25 06:54:01,2026-02-25 06:54:01
1228,wright-weber.com,yardi,,high,homepage_fetch,0,,,2026-02-02T01:37:47.837079,2026-02-25 06:54:01,2026-02-25 06:54:01
1229,rooneypm.com,yardi,,high,homepage_fetch,0,,,2026-02-02T01:37:49.697270,2026-02-25 06:54:01,2026-02-25 06:54:01
1230,propertyminds.com,appfolio,propertymindsllc.appfolio.com,low,homepage_fetch,0,,,2026-02-02T01:37:52.832718,2026-02-25 06:54:01,2026-02-25 06:54:01
1231,riverbendpm.com,appfolio,riverbendrpm.appfolio.com,high,homepage_fetch,1,http://www.riverbendpm.com,,2026-02-02T01:37:53.457961,2026-02-25 06:54:01,2026-02-25 06:54:01
1233,southernpmg.com,cincwebaxis,spmg.cincwebaxis.com,high,secondary_page:/contact/,0,,,2026-02-02T01:38:19.625121,2026-02-25 06:54:01,2026-02-25 06:54:01
1234,specializedpropertymanagementbirmingham.com,propertyware,app.propertyware.com,high,secondary_page:/birmingham-property-management-services/owner-portal/,0,,,2026-02-02T01:38:32.761706,2026-02-25 06:54:01,2026-02-25 06:54:01
1235,rentalmanagementgroup.com,appfolio,rentalmanagement.appfolio.com,medium,subdomain_probe,0,,,2026-02-02T01:38:37.954533,2026-02-25 06:54:01,2026-02-25 06:54:01
1236,rpmazaleacity.com,appfolio,rpmal001.appfolio.com,high,secondary_page:/tenants/,1,http://rpmazaleacity.com,,2026-02-02T01:41:12.563678,2026-02-25 06:54:01,2026-02-25 06:54:01
1240,visionwestgeorgia.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-02T01:42:37.576888,2026-02-25 06:54:01,2026-02-25 06:54:01
1244,perryreid.com,yardi,,low,recovery:dns_spf,0,,,2026-02-02T01:42:41.508586,2026-02-25 06:54:01,2026-02-25 06:54:01
1245,plazamanagementny.com,managego,portal2.managego.com,high,recovery:dns_cname,1,,,2026-02-02T01:42:41.770051,2026-02-25 06:54:01,2026-02-25 06:54:01
1246,rentchasers.biz,rentmanager,,low,recovery:dns_spf,0,,,2026-02-02T01:42:49.516839,2026-02-25 06:54:01,2026-02-25 06:54:01
1247,rentpmi.com,yardi,,low,recovery:dns_spf,0,,,2026-02-02T01:42:50.708563,2026-02-25 06:54:01,2026-02-25 06:54:01
1248,rentpros.com,propertyware,,low,recovery:dns_spf,0,,,2026-02-02T01:42:50.818072,2026-02-25 06:54:01,2026-02-25 06:54:01
1249,rentfmi.com,yardi,,low,recovery:dns_spf,0,,,2026-02-02T01:42:51.212041,2026-02-25 06:54:01,2026-02-25 06:54:01
1250,residepropertymanagement.com,yardi,,low,recovery:dns_spf,0,,,2026-02-02T01:42:51.334936,2026-02-25 06:54:01,2026-02-25 06:54:01
1251,sealyrealty.com,yardi,,low,recovery:dns_spf,0,,,2026-02-02T01:42:53.414570,2026-02-25 06:54:01,2026-02-25 06:54:01
1252,spokane-rentals.com,yardi,,low,recovery:dns_spf,0,,,2026-02-02T01:42:56.206212,2026-02-25 06:54:01,2026-02-25 06:54:01
1253,southwoodproperties.com,propertyware,,low,recovery:dns_spf,0,,,2026-02-02T01:42:56.409111,2026-02-25 06:54:01,2026-02-25 06:54:01
1254,sspm-llc.com,propertyware,,low,recovery:dns_spf,0,,,2026-02-02T01:42:56.995918,2026-02-25 06:54:01,2026-02-25 06:54:01
1255,sylopm.com,yardi,,low,recovery:dns_spf,0,,,2026-02-02T01:42:58.772963,2026-02-25 06:54:01,2026-02-25 06:54:01
1256,trellismn.org,yardi,,low,recovery:dns_spf,0,,,2026-02-02T01:43:01.112584,2026-02-25 06:54:01,2026-02-25 06:54:01
1257,texasrenters.com,propertyware,,low,recovery:dns_spf,0,,,2026-02-02T01:43:01.537534,2026-02-25 06:54:01,2026-02-25 06:54:01
1258,white-spunnerrealty.com,yardi,,low,recovery:dns_spf,0,,,2026-02-02T01:43:05.501961,2026-02-25 06:54:01,2026-02-25 06:54:01
1259,willowbridgepc.com,yardi,,low,recovery:dns_spf,0,,,2026-02-02T01:43:05.515695,2026-02-25 06:54:01,2026-02-25 06:54:01
1261,riverregionrental.com,appfolio,riverregionrentals.appfolio.com,high,homepage_fetch,1,http://www.riverregionrental.com,,2026-02-02T01:43:30.825962,2026-02-25 06:54:01,2026-02-25 06:54:01
1262,southernrealtypm.com,appfolio,southernrealtypm.appfolio.com,high,homepage_fetch,1,http://southernrealtypm.com,,2026-02-02T01:43:32.460406,2026-02-25 06:54:01,2026-02-25 06:54:01
1263,propertymanagementinc.com,rentvine,www.rentvine.com,high,secondary_page:/about/,0,,,2026-02-02T01:43:34.430728,2026-02-25 06:54:01,2026-02-25 06:54:01
1264,wetradespace.com,buildium,tradespacepm.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:56:23.084743,2026-02-25 06:54:01,2026-02-25 06:54:01
1265,propertyconsultantsllc.com,buildium,propertyconsultantsllc.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:56:30.819805,2026-02-25 06:54:01,2026-02-25 06:54:01
1266,weaverholdings.com,buildium,weaverholdings.managebuilding.com,high,homepage_fetch,0,,,2026-02-02T01:56:29.937908,2026-02-25 06:54:01,2026-02-25 06:54:01
1267,rpmrocketcity.com,appfolio,RPMAL008.appfolio.com,low,secondary_page:/tenants/,0,,,2026-02-02T01:56:44.197256,2026-02-25 06:54:01,2026-02-25 06:54:01
1268,propertymanage.biz,appfolio,propertymanage.appfolio.com,medium,subdomain_probe,0,,,2026-02-02T01:56:22.448608,2026-02-25 06:54:01,2026-02-25 06:54:01
1269,thetfordproperties.com,appfolio,thetfordproperties.appfolio.com,high,homepage_fetch,1,http://thetfordproperties.com,,2026-02-02T01:57:13.360383,2026-02-25 06:54:01,2026-02-25 06:54:01
1270,wright-hurd.com,propertyboss,res_whurdprp_133824.propertyboss.net,high,homepage_fetch,0,,,2026-02-02T01:58:16.656181,2026-02-25 06:54:01,2026-02-25 06:54:01
1271,pritchett-moore.com,appfolio,,high,secondary_page:/rentals/residential,0,,,2026-02-02T01:58:19.499387,2026-02-25 06:54:01,2026-02-25 06:54:01
1272,turmanco.com,rentmanager,turman.owa.rentmanager.com,high,homepage_fetch,0,,,2026-02-02T01:58:48.272509,2026-02-25 06:54:01,2026-02-25 06:54:01
